subj,mod,co,standard,stim,block,mod2,stim_letter,standard_letter,ord.st,trial,stim1,stim2,stim1_let,stim2_let,incongruency,visual_real_standard,blur,arm,dot,ownership_question,agency_question,ang_resp,ownership_resp,agency_resp
4,visual,external,30,40,1,uni,1--10,14--24,1,1,14--24,1--10,30,40,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,35,1,uni,16--23,9--21,2,3,16--23,9--21,35,30,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,25,1,uni,18--27,17--26,2,5,18--27,17--26,25,30,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,22.5,1,uni,3--8,12--22,1,7,12--22,3--8,30,22.5,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,20,1,uni,2--6,4--11,2,9,2--6,4--11,20,30,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,30,1,uni,20--28,5--13,1,11,5--13,20--28,30,30,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,37.5,1,uni,7--19,15--25,2,13,7--19,15--25,37.5,30,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,30,2,uni,20--28,9--21,2,15,20--28,9--21,30,30,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,35,2,uni,16--23,5--13,2,17,16--23,5--13,35,30,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,37.5,2,uni,7--19,17--26,1,19,17--26,7--19,30,37.5,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,22.5,2,uni,3--8,12--22,2,21,3--8,12--22,22.5,30,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,20,2,uni,2--6,14--24,2,23,2--6,14--24,20,30,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,40,2,uni,1--10,4--11,2,25,1--10,4--11,40,30,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,25,2,uni,18--27,15--25,1,27,15--25,18--27,30,25,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,37.5,3,uni,7--19,14--24,2,29,7--19,14--24,37.5,30,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,20,3,uni,2--6,17--26,2,31,2--6,17--26,20,30,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,22.5,3,uni,3--8,9--21,1,33,9--21,3--8,30,22.5,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,25,3,uni,18--27,5--13,1,35,5--13,18--27,30,25,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,40,3,uni,1--10,4--11,2,37,1--10,4--11,40,30,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,30,3,uni,20--28,15--25,1,39,15--25,20--28,30,30,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,35,3,uni,16--23,12--22,2,41,16--23,12--22,35,30,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,40,4,uni,1--10,9--21,1,43,9--21,1--10,30,40,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,25,4,uni,18--27,14--24,1,45,14--24,18--27,30,25,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,30,4,uni,20--28,17--26,1,47,17--26,20--28,30,30,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,20,4,uni,2--6,5--13,2,49,2--6,5--13,20,30,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,22.5,4,uni,3--8,4--11,1,51,4--11,3--8,30,22.5,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,35,4,uni,16--23,12--22,2,53,16--23,12--22,35,30,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,37.5,4,uni,7--19,15--25,1,55,15--25,7--19,30,37.5,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,30,5,uni,20--28,12--22,1,57,12--22,20--28,30,30,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,35,5,uni,16--23,14--24,1,59,14--24,16--23,30,35,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,25,5,uni,18--27,9--21,2,61,18--27,9--21,25,30,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,22.5,5,uni,3--8,4--11,1,63,4--11,3--8,30,22.5,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,37.5,5,uni,7--19,15--25,2,65,7--19,15--25,37.5,30,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,40,5,uni,1--10,5--13,1,67,5--13,1--10,30,40,0,30,0.8,0,1,0,0,NA,NA,NA
4,visual,external,30,20,5,uni,2--6,17--26,2,69,2--6,17--26,20,30,0,30,0.8,0,1,0,0,NA,NA,NA
