subj,mod,co,standard,stim,block,mod2,stim_letter,standard_letter,ord.st,trial,stim1,stim2,stim1_let,stim2_let,incongruency,visual_real_standard,blur,arm,dot,ownership_question,agency_question,ang_resp,ownership_resp,agency_resp
1,visual,external,30,22.5,5,uni,7--19,9--21,1,94,9--21,7--19,30,22.5,0,30,0.4,0,0,0,0,NA,NA,NA
1,visual,external,30,40,5,uni,18--27,14--24,2,97,18--27,14--24,40,30,0,30,0.4,0,0,0,0,NA,NA,NA
1,visual,external,30,37.5,5,uni,16--23,5--13,2,98,16--23,5--13,37.5,30,0,30,0.4,0,0,0,0,NA,NA,NA
1,visual,external,30,25,5,uni,20--28,17--26,1,100,17--26,20--28,30,25,0,30,0.4,0,0,0,0,NA,NA,NA
1,visual,external,30,20,5,uni,2--6,17--26,2,103,2--6,17--26,20,30,0,30,0.4,0,0,0,0,NA,NA,NA
1,proprio,external,30,40,1,uni,1--10,5--13,1,1,5--13,1--10,30,40,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,20,1,uni,16--23,9--21,1,4,9--21,16--23,30,20,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,30,1,uni,7--19,15--25,2,5,7--19,15--25,30,30,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,35,1,uni,20--28,17--26,2,7,20--28,17--26,35,30,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,25,1,uni,2--6,4--11,2,13,2--6,4--11,25,30,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,22.5,1,uni,18--27,9--21,2,16,18--27,9--21,22.5,30,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,37.5,1,uni,3--8,14--24,2,19,3--8,14--24,37.5,30,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,20,2,uni,16--23,9--21,2,22,16--23,9--21,20,30,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,35,2,uni,20--28,12--22,1,28,12--22,20--28,30,35,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,37.5,2,uni,3--8,14--24,1,31,14--24,3--8,30,37.5,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,25,2,uni,2--6,17--26,2,34,2--6,17--26,25,30,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,30,2,uni,7--19,14--24,2,35,7--19,14--24,30,30,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,40,2,uni,1--10,12--22,2,40,1--10,12--22,40,30,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,22.5,2,uni,18--27,17--26,1,41,17--26,18--27,30,22.5,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,25,3,uni,2--6,5--13,2,43,2--6,5--13,25,30,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,35,3,uni,20--28,9--21,2,44,20--28,9--21,35,30,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,30,3,uni,7--19,12--22,1,46,12--22,7--19,30,30,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,20,3,uni,16--23,15--25,1,52,15--25,16--23,30,20,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,40,3,uni,1--10,17--26,1,56,17--26,1--10,30,40,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,37.5,3,uni,3--8,4--11,1,61,4--11,3--8,30,37.5,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,22.5,3,uni,18--27,15--25,2,62,18--27,15--25,22.5,30,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,25,4,uni,2--6,9--21,1,64,9--21,2--6,30,25,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,35,4,uni,20--28,14--24,1,65,14--24,20--28,30,35,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,20,4,uni,16--23,5--13,1,67,5--13,16--23,30,20,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,22.5,4,uni,18--27,12--22,2,71,18--27,12--22,22.5,30,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,40,4,uni,1--10,14--24,1,77,14--24,1--10,30,40,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,30,4,uni,7--19,17--26,1,79,17--26,7--19,30,30,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,37.5,4,uni,3--8,15--25,1,80,15--25,3--8,30,37.5,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,37.5,5,uni,3--8,9--21,1,86,9--21,3--8,30,37.5,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,30,5,uni,7--19,12--22,2,88,7--19,12--22,30,30,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,40,5,uni,1--10,4--11,2,91,1--10,4--11,40,30,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,22.5,5,uni,18--27,14--24,2,92,18--27,14--24,22.5,30,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,20,5,uni,16--23,5--13,2,95,16--23,5--13,20,30,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,35,5,uni,20--28,12--22,2,101,20--28,12--22,35,30,0,30,1,0,0,0,0,NA,NA,NA
1,proprio,external,30,25,5,uni,2--6,15--25,1,104,15--25,2--6,30,25,0,30,1,0,0,0,0,NA,NA,NA
